level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
2,묻다,尋ねる、埋める,examples.tl,7,種を植えるとき,꽃씨를 화분에 묻고 물을 줬습니다.,꽃씨를 화분에 묻고 물을 줬습니다.,,same_as_korean,10
2,묻다,尋ねる、埋める,examples.tl,8,面接を受けるとき,기자가 대통령에게 여러 가지를 물었습니다.,기자가 대통령에게 여러 가지를 물었습니다.,,same_as_korean,10
2,묻다,尋ねる、埋める,examples.tl,9,理由を知りたいとき,왜 늦었는지 친구에게 물어봤습니다.,왜 늦었는지 친구에게 물어봤습니다.,,same_as_korean,10
2,물,水,example_tl,,喉が渇いたとき,운동을 하고 나서 차가운 물을 마셨습니다.,운동을 하고 나서 차가운 물을 마셨습니다.,,same_as_korean,6
2,물,水,examples.tl,1,喉が渇いたとき,운동을 하고 나서 차가운 물을 마셨습니다.,운동을 하고 나서 차가운 물을 마셨습니다.,,same_as_korean,6
2,물,水,examples.tl,2,調理するとき,냄비에 물을 붓고 라면을 끓였습니다.,냄비에 물을 붓고 라면을 끓였습니다.,,same_as_korean,6
2,물,水,examples.tl,3,植物に水をやるとき,매일 아침 화분에 물을 주는 것이 습관입니다.,매일 아침 화분에 물을 주는 것이 습관입니다.,,same_as_korean,6
2,물,水,examples.tl,4,環境保護について話すとき,물은 소중한 자원이니 아껴 써야 합니다.,물은 소중한 자원이니 아껴 써야 합니다.,,same_as_korean,6
2,물,水,examples.tl,5,洗顔時,아침에 일어나서 찬물로 세수를 했습니다.,아침에 일어나서 찬물로 세수를 했습니다.,,same_as_korean,6
2,미안하다,ごめんなさい,examples.tl,10,友達に正直になるとき,먼저 화를 낸 것이 미안해서 사과했습니다.,먼저 화를 낸 것이 미안해서 사과했습니다.,,same_as_korean,5
2,미안하다,ごめんなさい,examples.tl,6,忘れたとき,중요한 약속을 잊어버려서 너무 미안합니다.,중요한 약속을 잊어버려서 너무 미안합니다.,,same_as_korean,5
2,미안하다,ごめんなさい,examples.tl,7,ご迷惑をおかけする場合,소란을 피워서 이웃들에게 미안합니다.,소란을 피워서 이웃들에게 미안합니다.,,same_as_korean,5
2,미안하다,ごめんなさい,examples.tl,8,難しいお願いをするときは,바쁠 텐데 부탁을 드려서 미안합니다.,바쁠 텐데 부탁을 드려서 미안합니다.,,same_as_korean,5
2,미안하다,ごめんなさい,examples.tl,9,事故を起こしたとき,실수로 발을 밟아서 미안합니다.,실수로 발을 밟아서 미안합니다.,,same_as_korean,5
2,미안합니다,ごめんなさい。,example_tl,,誰かにぶつかったとき,길에서 사람과 부딪혀서 미안합니다라고 말했습니다.,길에서 사람과 부딪혀서 미안합니다라고 말했습니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,1,誰かにぶつかったとき,길에서 사람과 부딪혀서 미안합니다라고 말했습니다.,길에서 사람과 부딪혀서 미안합니다라고 말했습니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,10,席を譲るとき,"먼저 앉아서 미안합니다, 자리를 바꿔 드릴게요.","먼저 앉아서 미안합니다, 자리를 바꿔 드릴게요.",,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,2,遅刻したとき,수업에 늦게 들어오면서 선생님께 미안합니다라고 했습니다.,수업에 늦게 들어오면서 선생님께 미안합니다라고 했습니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,3,間違いを犯したとき,서류를 잘못 작성해서 담당자에게 미안합니다라고 했습니다.,서류를 잘못 작성해서 담당자에게 미안합니다라고 했습니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,4,電話番号を間違えたとき,전화를 잘못 걸어서 미안합니다라고 하고 끊었습니다.,전화를 잘못 걸어서 미안합니다라고 하고 끊었습니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,5,公共の場でトラブルを起こしたとき,식당에서 큰 소리로 말해서 주변 사람들에게 미안합니다라고 했습니다.,식당에서 큰 소리로 말해서 주변 사람들에게 미안합니다라고 했습니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,6,ご依頼をお断りする場合,도와드리지 못하게 되어서 미안합니다.,도와드리지 못하게 되어서 미안합니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,7,人を待たせるとき,오래 기다리게 해서 정말 미안합니다.,오래 기다리게 해서 정말 미안합니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,8,何かが破損したとき,친구의 책을 망가뜨려서 미안합니다.,친구의 책을 망가뜨려서 미안합니다.,,same_as_korean,11
2,미안합니다,ごめんなさい。,examples.tl,9,約束を守れないとき,약속을 지키지 못해서 미안합니다.,약속을 지키지 못해서 미안합니다.,,same_as_korean,11
2,미용실,美容室、ヘアサロン,example_tl,,散髪するとき,머리가 많이 자라서 미용실에 갔습니다.,머리가 많이 자라서 미용실에 갔습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,1,散髪するとき,머리가 많이 자라서 미용실에 갔습니다.,머리가 많이 자라서 미용실에 갔습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,10,サービスについて話すとき,그 미용실은 서비스가 좋아서 자주 갑니다.,그 미용실은 서비스가 좋아서 자주 갑니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,2,ご予約の際は,내일 오후에 미용실을 예약했습니다.,내일 오후에 미용실을 예약했습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,3,髪型を変えるとき,미용실에서 머리 스타일을 완전히 바꿨습니다.,미용실에서 머리 스타일을 완전히 바꿨습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,4,髪を染めるとき,미용실에서 머리를 갈색으로 염색했습니다.,미용실에서 머리를 갈색으로 염색했습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,5,パーマをかけるとき,결혼식 때문에 미용실에서 파마를 했습니다.,결혼식 때문에 미용실에서 파마를 했습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,6,子どもが初めて行くときは,아이가 처음으로 미용실에서 머리를 잘랐습니다.,아이가 처음으로 미용실에서 머리를 잘랐습니다.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,7,場所を尋ねるとき,이 근처에 좋은 미용실이 있으면 알려 주세요.,이 근처에 좋은 미용실이 있으면 알려 주세요.,,same_as_korean,10
2,미용실,美容室、ヘアサロン,examples.tl,9,特別な日の準備をするとき,졸업식 전날 미용실에 가서 단장을 했습니다.,졸업식 전날 미용실에 가서 단장을 했습니다.,,same_as_korean,10
2,미터,メーター,example_tl,,距離を説明するとき,학교에서 편의점까지 약 100미터 정도 됩니다.,학교에서 편의점까지 약 100미터 정도 됩니다.,,same_as_korean,11
2,미터,メーター,examples.tl,1,距離を説明するとき,학교에서 편의점까지 약 100미터 정도 됩니다.,학교에서 편의점까지 약 100미터 정도 됩니다.,,same_as_korean,11
2,미터,メーター,examples.tl,10,水深の話をすると,이 수영장의 깊이는 2미터입니다.,이 수영장의 깊이는 2미터입니다.,,same_as_korean,11
2,미터,メーター,examples.tl,2,身長の話をするときは,오빠의 키는 1미터 80센티미터입니다.,오빠의 키는 1미터 80센티미터입니다.,,same_as_korean,11
2,미터,メーター,examples.tl,3,競泳の話をするときは,100미터 수영 경기에서 1등을 했습니다.,100미터 수영 경기에서 1등을 했습니다.,,same_as_korean,11
2,미터,メーター,examples.tl,4,建物の高さについて話すとき,이 건물의 높이는 약 50미터입니다.,이 건물의 높이는 약 50미터입니다.,,same_as_korean,11
2,미터,メーター,examples.tl,5,数学の問題を解くとき,운동장의 가로 길이는 80미터입니다.,운동장의 가로 길이는 80미터입니다.,,same_as_korean,11
2,미터,メーター,examples.tl,6,体育の授業中,50미터 달리기 기록을 측정했습니다.,50미터 달리기 기록을 측정했습니다.,,same_as_korean,11
2,미터,メーター,examples.tl,7,説明するとき,1킬로미터는 1000미터와 같습니다.,1킬로미터는 1000미터와 같습니다.,,same_as_korean,11
2,미터,メーター,examples.tl,8,地図を読むとき,지도에서 1센티미터는 실제로 100미터를 나타냅니다.,지도에서 1센티미터는 실제로 100미터를 나타냅니다.,,same_as_korean,11
2,미터,メーター,examples.tl,9,ハイジャンプについて語るとき,그 선수는 2미터 이상을 뛸 수 있습니다.,그 선수는 2미터 이상을 뛸 수 있습니다.,,same_as_korean,11
2,민속촌,民俗村,example_tl,,修学旅行に行くとき,학교에서 한국 민속촌으로 현장 학습을 갔습니다.,학교에서 한국 민속촌으로 현장 학습을 갔습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,1,修学旅行に行くとき,학교에서 한국 민속촌으로 현장 학습을 갔습니다.,학교에서 한국 민속촌으로 현장 학습을 갔습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,10,伝統芸能を鑑賞するとき,민속촌에서 전통 무용 공연을 관람했습니다.,민속촌에서 전통 무용 공연을 관람했습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,2,外国人の友人に紹介するとき,외국인 친구에게 민속촌을 소개해 줬습니다.,외국인 친구에게 민속촌을 소개해 줬습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,3,伝統文化を学ぶとき,민속촌에서 전통 공예를 체험할 수 있습니다.,민속촌에서 전통 공예를 체험할 수 있습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,4,週末旅行に行くとき,주말에 민속촌에 가서 전통놀이를 즐겼습니다.,주말에 민속촌에 가서 전통놀이를 즐겼습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,5,歴史を学ぶとき,민속촌에 가면 옛날 생활 방식을 볼 수 있습니다.,민속촌에 가면 옛날 생활 방식을 볼 수 있습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,6,食べ物を食べるとき,민속촌에서 전통 음식을 먹었습니다.,민속촌에서 전통 음식을 먹었습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,7,韓服を着るとき,민속촌에서 한복을 입어 보는 체험을 했습니다.,민속촌에서 한복을 입어 보는 체험을 했습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,8,写真を撮るとき,민속촌의 아름다운 경치를 배경으로 사진을 찍었습니다.,민속촌의 아름다운 경치를 배경으로 사진을 찍었습니다.,,same_as_korean,11
2,민속촌,民俗村,examples.tl,9,入場料を支払うとき,민속촌 입장료는 어른과 어린이가 다릅니다.,민속촌 입장료는 어른과 어린이가 다릅니다.,,same_as_korean,11
2,밀가루,小麦粉,example_tl,,調理するとき,빵을 만들기 위해 밀가루를 샀습니다.,빵을 만들기 위해 밀가루를 샀습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,1,調理するとき,빵을 만들기 위해 밀가루를 샀습니다.,빵을 만들기 위해 밀가루를 샀습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,10,伝統的な食べ物を作るとき,할머니께서 밀가루로 직접 국수를 만드셨습니다.,할머니께서 밀가루로 직접 국수를 만드셨습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,2,パンケーキを作るとき,밀가루에 물을 섞어서 반죽을 만들었습니다.,밀가루에 물을 섞어서 반죽을 만들었습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,3,マートで,마트에서 밀가루 한 봉지를 샀습니다.,마트에서 밀가루 한 봉지를 샀습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,4,レシピを読むとき,이 케이크 레시피에는 밀가루 두 컵이 필요합니다.,이 케이크 레시피에는 밀가루 두 컵이 필요합니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,5,麺を作るとき,수제비를 만들기 위해 밀가루로 반죽을 했습니다.,수제비를 만들기 위해 밀가루로 반죽을 했습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,6,アレルギーの話をするときは,밀가루 알레르기가 있어서 빵을 먹지 못합니다.,밀가루 알레르기가 있어서 빵을 먹지 못합니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,7,揚げ物をするとき,생선에 밀가루를 묻혀서 튀겼습니다.,생선에 밀가루를 묻혀서 튀겼습니다.,,same_as_korean,11
2,밀가루,小麦粉,examples.tl,8,おやつを作るとき,"쿠키를 만들 때 밀가루, 버터, 설탕이 필요합니다.","쿠키를 만들 때 밀가루, 버터, 설탕이 필요합니다.",,same_as_korean,11
2,밀가루,小麦粉,examples.tl,9,保管するとき,밀가루는 습기가 없는 곳에 보관해야 합니다.,밀가루는 습기가 없는 곳에 보관해야 합니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,example_tl,,渋滞時,퇴근 시간이라 차가 많이 밀렸습니다.,퇴근 시간이라 차가 많이 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,1,渋滞時,퇴근 시간이라 차가 많이 밀렸습니다.,퇴근 시간이라 차가 많이 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,10,期限を過ぎると,갑작스러운 일로 제출 기한이 밀렸습니다.,갑작스러운 일로 제출 기한이 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,2,仕事が溜まっているとき,여러 날 쉬었더니 업무가 많이 밀렸습니다.,여러 날 쉬었더니 업무가 많이 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,3,地下鉄に乗るとき,출퇴근 시간에는 지하철에서 사람들에게 밀렸습니다.,출퇴근 시간에는 지하철에서 사람들에게 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,4,予定が遅れた場合,회의가 길어져서 다음 일정이 밀렸습니다.,회의가 길어져서 다음 일정이 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,5,宿題が溜まったとき,아파서 학교를 쉬었더니 숙제가 밀렸습니다.,아파서 학교를 쉬었더니 숙제가 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,6,競争で遅れをとったとき,실력이 부족해서 경쟁에서 밀렸습니다.,실력이 부족해서 경쟁에서 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,7,列に並んでいるとき,버스에 먼저 타려다가 뒤로 밀렸습니다.,버스에 먼저 타려다가 뒤로 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,8,工事で遅れた場合,도로 공사 때문에 공사 일정이 밀렸습니다.,도로 공사 때문에 공사 일정이 밀렸습니다.,,same_as_korean,11
2,밀리다,押し込まれる、遅れる,examples.tl,9,授業が遅れたとき,앞 수업이 길어져서 다음 수업 시작이 밀렸습니다.,앞 수업이 길어져서 다음 수업 시작이 밀렸습니다.,,same_as_korean,11
2,밑,底、下、下,example_tl,,アイテムを探すとき,열쇠가 침대 밑에 떨어져 있었습니다.,열쇠가 침대 밑에 떨어져 있었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,1,アイテムを探すとき,열쇠가 침대 밑에 떨어져 있었습니다.,열쇠가 침대 밑에 떨어져 있었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,10,海の話をするときは,물 밑에는 우리가 모르는 세계가 있습니다.,물 밑에는 우리가 모르는 세계가 있습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,2,場所を説明するとき,책상 밑에 가방을 놓아두었습니다.,책상 밑에 가방을 놓아두었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,3,建物を説明するとき,다리 밑에 노숙자들이 살고 있었습니다.,다리 밑에 노숙자들이 살고 있었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,4,書類を整理するとき,서류 더미 밑에 중요한 서류가 있었습니다.,서류 더미 밑에 중요한 서류가 있었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,5,植えるとき,화분 밑에 작은 돌을 깔았습니다.,화분 밑에 작은 돌을 깔았습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,6,木の下で,더운 날 나무 밑에서 잠시 쉬었습니다.,더운 날 나무 밑에서 잠시 쉬었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,7,下線を引いて勉強する場合,중요한 내용 밑에 줄을 그었습니다.,중요한 내용 밑에 줄을 그었습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,8,階段を説明するとき,계단 밑에 짐을 잠시 보관했습니다.,계단 밑에 짐을 잠시 보관했습니다.,,same_as_korean,11
2,밑,底、下、下,examples.tl,9,洋服を探すとき,옷 밑에 숨겨 놓은 편지를 발견했습니다.,옷 밑에 숨겨 놓은 편지를 발견했습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,example_tl,,服を選ぶとき,너무 커서 더 작은 사이즈로 바꿔 달라고 했습니다.,너무 커서 더 작은 사이즈로 바꿔 달라고 했습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,1,服を選ぶとき,너무 커서 더 작은 사이즈로 바꿔 달라고 했습니다.,너무 커서 더 작은 사이즈로 바꿔 달라고 했습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,10,転職するとき,더 좋은 기회를 위해 직장을 바꿨습니다.,더 좋은 기회를 위해 직장을 바꿨습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,2,電話番号が変わったとき,이사 후에 전화번호를 바꿨습니다.,이사 후에 전화번호를 바꿨습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,3,習慣を変えるとき,건강을 위해 나쁜 습관을 바꾸려고 노력하고 있습니다.,건강을 위해 나쁜 습관을 바꾸려고 노력하고 있습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,4,通貨を両替するとき,은행에서 달러를 원으로 바꿨습니다.,은행에서 달러를 원으로 바꿨습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,5,席替えのとき,친구와 자리를 서로 바꿨습니다.,친구와 자리를 서로 바꿨습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,6,パスワードを変更する場合,보안을 위해 정기적으로 비밀번호를 바꿔야 합니다.,보안을 위해 정기적으로 비밀번호를 바꿔야 합니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,7,計画を見直すとき,날씨 때문에 여행 계획을 바꿨습니다.,날씨 때문에 여행 계획을 바꿨습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,8,商品交換時,색상이 마음에 들지 않아서 다른 색으로 바꿨습니다.,색상이 마음에 들지 않아서 다른 색으로 바꿨습니다.,,same_as_korean,11
2,바꾸다,変える、交換する、交換する,examples.tl,9,心が変わるとき,처음에는 싫었는데 생각을 바꿔서 해 보기로 했습니다.,처음에는 싫었는데 생각을 바꿔서 해 보기로 했습니다.,,same_as_korean,11
